9999840835,9999792914,9999596615,9999494438,9999394093,9999281055,9999273776,9999070941,9999043195,9999009205,
9998926306,9998885372,9998793371,9998781815,9998752335,9998751429,9998714668,9998705004,9998667171,9998623987,
9998367760,9998362319,9998346081,9998260045,9998231706,9998188886,9998179283,9998108612,9998073993,9997949117,
9997885612,9997796254,9997783757,9997728101,9997615965,9997585029,9997572179,9997561777,9997535368,9997365549,
9997348010,9997304576,9997271053,9997156602,9997077458,9997071274,9997068336,9997046360,9996986479,9996914313,
9996860812,9996828698,9996821866,9996820273,9996778962,9996778797,9996761404,9996757963,9996722602,9996720800,
9996702258,9996692762,9996661562,9996657684,9996632189,9996573915,9996433317,9996338082,9996305509,9996241186,
9996184006,9996158057,9996126749,9996120557,9996063937,9996025940,9995813211,9995800574,9995796600,9995746497,
9995677017,9995651049,9995595477,9995545494,9995496827,9995483180,9995435131,9995424386,9995342492,9995327895,
9995312853,9995174260,9995132756,9995102371,9995087548,9995034516,9995009937,9994972805,9994967944,9994956538,
9994890093,9994820674,9994810222,9994800118,9994791934,9994755092,9994648496,9994641032,9994563536,9994509707,
9994475035,9994352313,9994348429,9994344694,9994244565,9994122882,9994096102,9994069788,9994062387,9994050089,
9993994266,9993917213,9993899745,9993878964,9993854608,9993774253,9993736308,9993685838,9993625754,9993602508,
9993578766,9993572141,9993535809,9993437440,9993305489,9993194536,9993178997,9993154719,9993113386,9993107100,
9993049829,9992960706,9992931572,9992837716,9992831351,9992830284,9992787564,9992662983,9992652868,9992599130,
9992577345,9992426951,9992408841,9992224858,9992139292,9992017430,9991970224,9991969900,9991945049,9991928360,
9991888906,9991883043,9991835945,9991826591,9991817856,9991781089,9991655824,9991652882,9991618769,9991541702,
9991512413,9991506861,9991471185,9991461650,9991386906,9991346828,9991336544,9991219437,9991156787,9991136166,
9991129344,9991091939,9990700281,9990694441,9990681423,9990473081,9990466333,9990450335,9990449109,9990328730,
9990271570,9990190287,9990175918,9990119209,9990102683,9990091515,9990082946,9989920156,9989908253,9989885774,
9989864506,9989838043,9989708524,9989665119,9989641270,9989549592,9989402877,9989399574,9989375319,9989306123,
9989246059,9989213880,9989193729,9989190466,9989024613,9989024592,9988993316,9988991855,9988964027,9988950955,
9988946019,9988930127,9988848044,9988792218,9988739319,9988600795,9988598005,9988596440,9988563066,9988494114,
9988475587,9988474467,9988384881,9988378180,9988345103,9988317508,9988293332,9988238144,9988222512,9988207358,
9988162616,9988139621,9988124609,9988099353,9988073135,9987966129,9987904016,9987776911,9987770749,9987646860,
9987643814,9987615002,9987614223,9987564584,9987458584,9987435769,9987375048,9987283354,9987234124,9987174102,
9987128681,9987116628,9987057484,9987004908,9986922171,9986833761,9986801529,9986771456,9986766294,9986716598,
9986637201,9986573202,9986563514,9986518720,9986514591,9986490731,9986371148,9986334299,9986310938,9986253681,
9986245279,9986237731,9986232650,9986217350,9986128058,9986114818,9986095007,9986044535,9986036789,9986019232,
9985971212,9985943140,9985895801,9985894833,9985848232,9985839932,9985752171,9985722241,9985562911,9985511495,
9985468853,9985392250,9985358475,9985347728,9985281498,9985206030,9985132496,9985010712,9984980401,9984967923,
9984929667,9984923837,9984907716,9984879292,9984833835,9984764808,9984744610,9984703630,9984616614,9984609076,
9984574749,9984336423,9984323003,9984288841,9984240658,9984182045,9984032478,9983977005,9983955844,9983941226,
9983890638,9983849937,9983840944,9983791137,9983786668,9983629682,9983581557,9983544109,9983540526,9983539907,
9983441829,9983394278,9983335743,9983313236,9983254957,9983170068,9983160179,9983054679,9983051627,9983047638,
9983045450,9982996840,9982938865,9982899500,9982887794,9982871109,9982871053,9982858009,9982854846,9982839505,
9982806096,9982749808,9982743950,9982639912,9982544897,9982527610,9982527264,9982507255,9982468406,9982426743,
9982382921,9982345741,9982192156,9982132546,9982113777,9982110037,9982044047,9981968185,9981939357,9981917340,
9981889658,9981882463,9981834671,9981775909,9981726236,9981695511,9981665255,9981600293,9981594561,9981581635,
9981450802,9981434515,9981386020,9981218633,9981202069,9981122495,9981102412,9981086311,9981024441,9981010159,
9980944213,9980831273,9980826109,9980773291,9980725740,9980691652,9980565348,9980560235,9980537550,9980528504,
9980525382,9980516563,9980452518,9980326434,9980177925,9980175633,9980146188,9980118453,9979805138,9979743625,
9979663035,9979652771,9979650442,9979549863,9979468233,9979403181,9979400983,9979236464,9979186398,9979095148,
9979059097,9979038996,9978992683,9978890784,9978882368,9978864410,9978751208,9978703288,9978673622,9978625029,
9978516064,9978510342,9978508117,9978503744,9978497021,9978261136,9978226172,9978215504,9978215012,9978196272,
9978148658,9978029782,9977867597,9977866090,9977857474,9977830369,9977820515,9977759662,9977668801,9977645741,
9977598112,9977584182,9977580480,9977567134,9977546417,9977478025,9977466334,9977385558,9977347786,9977337040,
9977332901,9977263337,9977230703,9977152200,9977149506,9977133111,9977091209,9976948806,9976765023,9976742087,
9976600055,9976526509,9976332131,9976268477,9976207401,9976150472,9976147973,9976115665,9976086986,9976040106,
9976029310,9976028610,9976010831,9975979489,9975963234,9975950685,9975923476,9975894636,9975821164,9975772335,
9975769874,9975766220,9975706162,9975632507,9975618684,9975612832,9975577042,9975555787,9975511267,9975421057,
9975326237,9975240447,9975190186,9975151563,9975067625,9975052789,9975019539,9975009710,9974942886,9974776715,
9974717719,9974640915,9974596289,9974549664,9974512081,9974504661,9974488174,9974482098,9974447521,9974416449,
9974396356,9974363901,9974350350,9974311488,9974267431,9974247264,9974246280,9974191658,9974185785,9974142810,
9974136089,9973892717,9973884227,9973811717,9973643300,9973547438,9973509489,9973470191,9973429187,9973370738,
9973366866,9973361689,9973346042,9973316211,9973295551,9973250778,9973172434,9973172335,9973134010,9973099778,
9973049094,9973045858,9972972157,9972957150,9972902456,9972844311,9972819612,9972802175,9972801915,9972797242,
9972714570,9972649138,9972648070,9972552896,9972465558,9972412797,9972403630,9972394711,9972381803,9972347671,
9972340045,9972245921,9972242533,9972224146,9972222845,9972167327,9972110036,9972086315,9972040798,9972006333,
9971903907,9971891650,9971887042,9971883811,9971876451,9971866936,9971782156,9971728600,9971725790,9971696478,
9971656592,9971461495,9971438357,9971354911,9971306187,9971279223,9971200217,9971162429,9971132622,9971007931,
9970932927,9970908668,9970895333,9970840256,9970828053,9970821108,9970807115,9970791666,9970728030,9970647645,
9970645961,9970642756,9970584511,9970571112,9970493925,9970468260,9970371939,9970304533,9970272350,9970232814,
9970176015,9970114019,9970084012,9970029534,9970017676,9970017329,9969998964,9969968025,9969901718,9969854563,
9969847449,9969833234,9969831754,9969758727,9969747135,9969727208,9969634516,9969580494,9969551197,9969537956,
9969536264,9969522677,9969380471,9969347304,9969202467,9969185391,9969158704,9969125040,9969120258,9969054532,
9969001230,9968946075,9968889398,9968864177,9968592953,9968535635,9968497383,9968490791,9968336678,9968323002,
9968283592,9968231633,9968190589,9968171080,9968129595,9968104234,9967983203,9967969362,9967946804,9967797900,
9967779822,9967749155,9967723056,9967687482,9967685212,9967497786,9967495053,9967465509,9967443517,9967433486,
9967396750,9967396370,9967266068,9967251985,9967215500,9967149585,9966978341,9966947618,9966922048,9966779510,
9966720441,9966644943,9966505702,9966472325,9966466204,9966454813,9966438273,9966412177,9966339818,9966306327,
9966245091,9966221839,9966134435,9966075756,9966049564,9966048461,9966045347,9965929574,9965846780,9965736490,
9965726187,9965641842,9965541290,9965505774,9965485160,9965472804,9965450959,9965429849,9965167368,9965077305,
9965074294,9965063045,9965059648,9965019651,9964951154,9964847631,9964750503,9964725648,9964621700,9964594440,
9964538234,9964352742,9964340955,9964195181,9964131468,9963990807,9963950028,9963919491,9963874550,9963864782,
9963838002,9963804622,9963750841,9963677903,9963664304,9963642416,9963641269,9963640042,9963527254,9963499971,
9963475108,9963373691,9963268464,9963239184,9963230407,9963132630,9963034105,9963009221,9962971173,9962960663,
9962915187,9962857873,9962817241,9962754485,9962720501,9962707016,9962694488,9962691561,9962674320,9962674193,
9962652770,9962619521,9962555541,9962445211,9962439379,9962417202,9962397030,9962384116,9962351250,9962335396,
9962286997,9962237341,9962180707,9962061719,9962013889,9961917737,9961909725,9961903960,9961901257,9961877810,
9961870373,9961839237,9961825010,9961821218,9961804190,9961800448,9961767176,9961738339,9961706896,9961697625,
9961692974,9961638703,9961638379,9961632775,9961567146,9961553744,9961512350,9961432240,9961424010,9961411679,
9961293417,9961269370,9961032182,9960975255,9960842506,9960795258,9960740453,9960740122,9960690828,9960664563,
9960460585,9960380424,9960354181,9960306574,9960268649,9960204860,9960152741,9960097156,9960006943,9959927798,
