2197937342,7683913340,9583047104,5977665497,8866968919,3208389305,1599924125,2942357476,30902333,3889056220,
245799522,1863788342,1027155974,3142289630,8474088242,6198081936,7643623883,7060711085,3051310284,5025983259,
2139051461,9897652707,6570010542,7758431560,5871691531,5212651198,1951582709,9412491123,6973533471,5963386941,
6046289135,1120640108,2677184174,7120296304,2853772149,9706623748,3481669477,2641056663,587990844,8074740174,
1921680115,1307104365,9010144370,8001538313,2443607550,334594976,6553370906,8289417179,4830087652,9607726382,
7403890644,5619150002,3061586064,5417680988,8901311046,5637963179,2738918589,692529269,6912437447,711079346,
4085532558,4024790393,1498218280,4602716179,2674401179,4851084448,2952169304,9854911069,8243274027,4299880875,
5931355481,7122257088,1103839969,2593490026,9107112484,7490875217,7561990802,7242628940,9099521152,5004608407,
9451444915,5961624416,1557104612,1435233886,1622125564,8422835492,7311021619,1021026650,5917963748,9594907984,
6942766353,4541930991,5770270121,8685629498,2340400639,3422086789,8295192613,7795795184,5228249352,2169606780,
8379233001,9644819319,8057875801,6269563191,8960783389,4767613443,6684533129,7287669717,9592395219,583687388,
2532418404,9343775089,1106045981,5072996996,1824009867,439676018,7441767303,1157056504,4234312356,7405127457,
782970675,9471085723,3520808394,9104451938,9982743950,7022607568,564358660,6087446040,7626968772,177253803,
6530362901,1321454292,1158726308,2608184902,451184881,202073091,9972902456,6002250116,58867733,5710470806,
8301892125,3382016590,7112216700,4038928734,4696558565,7106048046,4641139575,4517214331,1893738768,1504272346,
5396625016,9594375955,7126582727,6830985651,723192763,9019097194,7602768915,1396961674,6498251865,4905569530,
8270708695,9508308915,3527709523,7963615526,5541704908,3431226508,219785378,8075076402,8140600636,9949841689,
9809499981,773745910,4886281294,2910104545,9342997476,7438089808,5204872819,7540398317,45170654,5704438298,
1927898122,8451935043,13459036,1988531429,2469948631,3073157527,5920493790,5698865383,554129671,3457701213,
5921037451,6305073290,1711762109,5585774901,2914238715,3917745896,7772886787,6075860996,1092021725,3399496374,
5374611736,8425662053,3057848434,3663097312,1250890103,477927913,471938877,9724036640,2124692007,7640969787,
4063122790,7785345393,6697218748,4742345373,7350540164,5971483155,8153338217,9679048031,2974109053,3425794214,
4253739669,456808916,5980417131,4872514653,8831297034,2495508581,6628877001,1170077211,6233524249,3726730226,
7791626176,1946478408,3399482941,580754947,9976150472,6085690848,7020104560,6204921714,6723417696,2413464128,
1469957753,2523406613,3082793957,8110146845,4248862392,936263349,8518613052,6251271718,2746609714,1504702045,
4737731290,3997764021,3055595909,6848625806,7812427037,3285214456,3052272969,5954269998,2351005025,2697129592,
4356733575,9956936622,5097237941,2320957105,8984356581,176613740,5251545277,5316067579,67195485,36289544,
4339594298,8906473344,8422905520,6269568801,6303463655,8404533476,5620234659,9458015382,5678226824,5976735334,
2160664872,5195842136,8111388812,2750933486,6637973162,2421358056,5481872401,1666842790,7538194625,6109296744,
7847923805,628184215,6219807884,1150218532,2252542618,5633894427,4947089664,2675558388,4854083556,2423688936,
5736490533,8736915021,404345758,7809738411,9840778652,2353964395,5700709180,6631222267,4359611333,3319625348,
5799441673,1673782884,6016117584,8330464473,2264895047,3202733445,4885192746,8024959125,8494160793,3551698909,
231187774,255367933,6864636696,8365230122,8584456409,5948260862,8785427867,2749208044,5185481695,3699053685,
9545652887,9692378377,5141817684,1423055069,7681685361,1074134630,3238964765,6157427918,7060644470,8687991431,
8249915934,1457625143,2689137384,6172331256,1498278685,7581175455,6006255277,3012670203,1516917346,4617968838,
4666640160,297579143,9397289185,1393591440,8930937811,1099073506,6122529322,6162328062,5013633788,2064901279,
5070390153,7864558706,8363671441,256876050,7691722635,5628139020,9126824099,5839313373,8143393791,3597119511,
171615505,7820629670,4623888238,4441649650,5561011720,8683870668,9095273037,6796273138,7179693536,4794715746,
8491743143,1418131627,8175486399,3197710000,9591012805,2470854213,273466915,7787865642,6863714785,2331108672,
541897324,7117602784,3741947552,4585278032,6362924728,4581598631,3937344522,8002592159,3476595428,7103064485,
9127897039,693376287,8196171633,823161511,3351840254,9906192171,6638206694,706609821,277866607,3965222707,
2061288884,6674166444,1672873066,1364970884,3761906717,2296550353,616321985,3658872908,4299922975,7116101956,
765292755,5681853807,1669079536,4258620054,6453248340,9524713628,4763148707,7813381199,6390417014,6490902209,
678622260,9431332926,3476746606,1863629923,7859669356,8950673221,9946993565,8852656956,4558831757,2769447978,
6035757011,2159720556,2426244489,4202277476,5150801510,1995317885,7884786161,2515418046,4890753639,4372310416,
5466005413,8180888495,5048513866,592588873,8153668902,1541798999,3277667615,6478559696,4450262871,4639877581,
1778488788,7088420475,64303532,6028022120,3426766749,9219951363,6411598085,1308845138,1537466417,4880280890,
3382013535,2055342305,1955910817,8714438273,2367479875,3970959047,2320132983,9798337027,2174764042,7904801004,
9165430892,6141422501,6400541268,9225477515,4992541394,242555423,1419811162,452633692,5128896269,7200311060,
8396302624,8257847320,4956945922,3517667674,1504202188,8116628524,7749028660,88038520,8524686774,254372516,
8365127299,9299385056,9811381152,894197964,1255177323,2420157089,343892425,7902037002,898270466,5087295017,
3115287139,4969694326,6872596436,1322761399,5535631364,915444156,9881693609,1058515242,8579524865,9542186262,
7510185741,3507741827,7437098839,4372572260,368612408,640643285,4041682533,9312023447,9464676092,983407224,
2911657357,4883319988,5663121408,7667135051,8638328544,8227682836,3525175027,6768309954,7500059796,9957003964,
994064299,314029950,5260341138,9019296177,6103241093,8460307358,717807229,5114650948,6665263279,4591934001,
9655808098,102028664,6969084551,8387807721,1073477974,658382778,2529706728,4753314561,9291902069,7811376486,
9896400164,3539278663,897544292,6028297247,7882648671,6574862213,7316838778,483167774,1727937403,207994958,
7815240037,7376347124,5065994895,2733583715,3605285782,8433728609,7467081730,3719358713,9246135238,1253170208,
1781362883,4614263109,7715581128,2453283149,4479949696,8749858921,3372482990,5236509226,9036252914,3700833641,
3127292767,4429341085,8117346045,4909565872,4538035415,7978603450,1701943867,9230776275,4045827103,5414510802,
943953878,9264393066,5218790499,8738896167,6530194623,1724223444,1697094011,330941956,7883733633,1717460908,
9303816250,8868220443,1347200707,8642668182,3312332673,9419427636,9510396271,7062790716,1236317960,4140677027,
8148455904,7407831830,8868219869,2092571250,815953323,9189421942,6477495494,3984759100,6538215521,6835473705,
8008157953,2342592289,8575811346,5955675372,1198761497,4278179141,1819075268,8616722369,5506231959,1950570968,
6615272034,9745817141,3634129454,1934568912,2744571263,3197744044,239535031,4292687063,4026913284,7026162762,
1161289473,940558093,2316736707,6507585381,2010303906,4185350138,1099749130,3003874682,8946524504,6937156874,
6398437518,4959421843,5899787388,1280337807,1822503936,9286886553,4659406837,7014075335,7255848111,5395820439,
7221042888,4819090035,3698967733,542121204,5216713603,9375149214,543145514,9081825165,299762350,8217664362,
5967070432,1239141862,7743250678,7949844578,918298545,4146664668,1415362866,8730868837,3223053810,6633916307,
4529699851,949577992,497560247,7201062813,4106513121,7761662209,5145440402,4886295975,1905277190,62953766,
8038586144,3905595046,7327442516,5109163325,5452676486,4064358406,8439678421,9218171267,9857300506,960164956,
3615259260,7689797995,9828968880,4184228331,1502773500,5458241622,2780587126,3921618186,3297764319,1990671900,
9107496641,468645883,5230113676,8825159746,7217447867,7754054385,7625943743,6674939201,7626444484,6741637353,
1670444415,140437758,9389767381,8215878892,3927340241,407337700,9145678355,2170245495,9778567341,5395569278,
7379016000,5455505627,4942390038,4783790688,9992577345,9179862669,2491858676,8276276879,3730014643,8407346106,
8204040554,2810202578,341367824,7435635622,5098510172,8739067005,3513078426,1596980078,4496353008,1505694329,
8528227737,7712599819,3455517065,3224269256,6621323507,5183538462,1276840333,9869552623,525108341,3996935023,
2345920124,3106907571,1370015875,8642052215,5657632792,6126073293,5328695933,3778475804,6944223716,5875193010,
7377745047,368245045,9594865224,9120123436,5050670919,6319884332,2277544432,4381595588,626969958,1463224941,
4280565638,1778466345,8895015197,7439163422,4462907120,5751557034,9366701547,6094771299,7291164771,2486160428,
4588237305,2285507442,8524894647,2864728075,5433835190,8151501838,3869491417,5276857784,9812615877,7706781046,
5218526611,9271398490,259736797,86432971,7901844430,7298049681,3698864734,4749943122,7596975821,6157425592,
